[2025-06-25 05:10:50 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:10:50 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:10:50 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:11:38 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:11:38 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:11:39 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:12:14 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:12:14 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:12:14 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/matrimony/ has been purged, triggered by action: save_post 
[2025-06-25 05:13:36 : INFO] - Full Cache Purge triggered by action: after_switch_theme 
[2025-06-25 05:13:37 : INFO] - Full Cache Purge triggered by action: after_switch_theme 
[2025-06-25 05:13:38 : INFO] - Full Cache Purge triggered by action: after_switch_theme 
[2025-06-25 05:14:02 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:14:02 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:14:03 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:15:10 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:15:10 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:15:11 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:16:17 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?p=1379 has been purged, triggered by action: save_post 
[2025-06-25 05:16:17 : INFO] - Cache for previous post (with URL: https://192.168.0.100/sta-maria-church/hello-world/) adjacent to post with id: 1379 has been purged, triggered by action: save_post 
[2025-06-25 05:16:17 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-06-25 05:16:19 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:16:20 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:16:20 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:16:51 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:16:51 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:16:51 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/ has been purged, triggered by action: save_post 
[2025-06-25 05:22:01 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/?p=1388 has been purged, triggered by action: save_post 
[2025-06-25 05:22:01 : INFO] - Cache for previous post (with URL: https://192.168.0.100/sta-maria-church/hello-world/) adjacent to post with id: 1388 has been purged, triggered by action: save_post 
[2025-06-25 05:22:01 : INFO] - Cache for all archives page associated with post_type: post and Title: "Auto Draft" have been purged, triggered by action: save_post 
[2025-06-25 05:22:21 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 05:22:21 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 05:22:22 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/funeral/ has been purged, triggered by action: save_post 
[2025-06-25 05:25:17 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/elementor-hf/smc-header/ has been purged, triggered by action: save_post 
[2025-06-25 05:25:17 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/elementor-hf/smc-header/ has been purged, triggered by action: save_post 
[2025-06-25 05:25:18 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/elementor-hf/smc-header/ has been purged, triggered by action: save_post 
[2025-06-25 05:28:33 : INFO] - Cache for URL: https://192.168.0.100/sta-maria-church/services/ has been purged, triggered by action: wp_trash_post 
